Center Name,Incident ID,Closed,Completed,Alert,Q1,Q2,Q3,Q4,Q5,Resolution,Comments,Contact Me
CCS Help Centre,156927,7/12/2012,7/12/2012 13:38:15,TRUE,5,5,5,5,5,TRUE,I really should have realized the wrong login I was using. CCS was very respectful in letting me know the right way to login!!,
Library IT Help Desk,156783,7/12/2012,,FALSE,,,,,,,,
CCS Help Centre,156939,7/12/2012,7/12/2012 14:24:14,FALSE,5,5,5,5,5,TRUE,,
CCS Help Centre,156809,7/11/2012,,FALSE,,,,,,,,
CCS Help Centre,156347,7/11/2012,,FALSE,,,,,,,,
CCS Help Centre,156795,7/11/2012,,FALSE,,,,,,,,
CCS Help Centre,156792,7/11/2012,,FALSE,,,,,,,,
CCS Help Centre,156797,7/11/2012,,FALSE,,,,,,,,
CCS Help Centre,156812,7/11/2012,7/11/2012 8:44:07,FALSE,5,5,5,5,5,TRUE,,
CCS Help Centre,156814,7/11/2012,,FALSE,,,,,,,,
CCS Help Centre,156815,7/11/2012,,FALSE,,,,,,,,
CCS Help Centre,156830,7/11/2012,,FALSE,,,,,,,,
CCS Help Centre,156825,7/11/2012,7/11/2012 10:28:12,FALSE,5,NA,5,5,5,TRUE,,
CCS Help Centre,156832,7/11/2012,,FALSE,,,,,,,,
CCS Help Centre,156833,7/11/2012,,FALSE,,,,,,,,
CCS Help Centre,156836,7/11/2012,,FALSE,,,,,,,,
CCS Help Centre,156837,7/11/2012,,FALSE,,,,,,,,
CCS Help Centre,156845,7/11/2012,,FALSE,,,,,,,,
CCS Help Centre,156513,7/11/2012,,FALSE,,,,,,,,
CCS Help Centre,156852,7/11/2012,,FALSE,,,,,,,,
CCS Help Centre,156851,7/11/2012,,FALSE,,,,,,,,
CCS Help Centre,156759,7/11/2012,,FALSE,,,,,,,,
CCS Help Centre,156857,7/11/2012,,FALSE,,,,,,,,
CCS Help Centre,156685,7/10/2012,,FALSE,,,,,,,,
CCS Help Centre,156679,7/10/2012,,FALSE,,,,,,,,
CCS Help Centre,156689,7/10/2012,,FALSE,,,,,,,,
CCS Help Centre,156697,7/10/2012,9/2/2012 8:37:37,TRUE,5,5,5,5,5,TRUE,Thank you for all of your help with my email and password!,
CCS Help Centre,156670,7/10/2012,,FALSE,,,,,,,,
CCS Help Centre,156684,7/10/2012,,FALSE,,,,,,,,
CCS Help Centre,156701,7/10/2012,,FALSE,,,,,,,,
CCS Help Centre,156705,7/10/2012,,FALSE,,,,,,,,
CCS Help Centre,156691,7/10/2012,,FALSE,,,,,,,,
CCS Help Centre,156722,7/10/2012,,FALSE,,,,,,,,
CCS Help Centre,156732,7/10/2012,,FALSE,,,,,,,,
CCS Help Centre,156700,7/10/2012,,FALSE,,,,,,,,
CCS Help Centre,156566,7/10/2012,,FALSE,,,,,,,,
CCS Help Centre,156619,7/10/2012,,FALSE,,,,,,,,
CCS Help Centre,156742,7/10/2012,,FALSE,,,,,,,,
CCS Help Centre,156743,7/10/2012,,FALSE,,,,,,,,
CCS Help Centre,156724,7/10/2012,7/10/2012 13:14:25,FALSE,5,5,5,5,5,TRUE,,
CCS Help Centre,156748,7/10/2012,,FALSE,,,,,,,,
CCS Help Centre,156749,7/10/2012,,FALSE,,,,,,,,
CCS Help Centre,156744,7/10/2012,,FALSE,,,,,,,,
CCS Help Centre,156751,7/10/2012,,FALSE,,,,,,,,
CCS Help Centre,156758,7/10/2012,7/10/2012 11:44:17,FALSE,3,3,5,3,3,TRUE,,
CCS Help Centre,156757,7/10/2012,7/10/2012 13:06:40,FALSE,5,5,5,5,5,TRUE,,
CCS Help Centre,156760,7/10/2012,,FALSE,,,,,,,,
CCS Help Centre,156350,7/10/2012,,FALSE,,,,,,,,
CCS Help Centre,156737,7/10/2012,,FALSE,,,,,,,,
CCS Help Centre,156767,7/10/2012,,FALSE,,,,,,,,
CCS Help Centre,156770,7/10/2012,,FALSE,,,,,,,,
CCS Help Centre,156763,7/10/2012,,FALSE,,,,,,,,
CCS Help Centre,156771,7/10/2012,7/11/2012 6:48:21,FALSE,5,5,5,5,5,TRUE,,
CCS Help Centre,156774,7/10/2012,,FALSE,,,,,,,,
CCS Help Centre,156775,7/10/2012,,FALSE,,,,,,,,
CCS Help Centre,156779,7/10/2012,,FALSE,,,,,,,,
CCS Help Centre,156781,7/10/2012,,FALSE,,,,,,,,
CCS Help Centre,156784,7/10/2012,7/10/2012 14:28:30,FALSE,5,5,4,5,5,TRUE,,
CCS Help Centre,156787,7/10/2012,,FALSE,,,,,,,,
CCS Help Centre,156788,7/10/2012,7/11/2012 6:39:18,FALSE,5,4,5,5,5,TRUE,,
CCS Help Centre,156778,7/10/2012,,FALSE,,,,,,,,
CCS Help Centre,156785,7/10/2012,,FALSE,,,,,,,,
CCS Help Centre,156782,7/10/2012,,FALSE,,,,,,,,
CCS Help Centre,156789,7/10/2012,,FALSE,,,,,,,,
CCS Help Centre,156586,7/9/2012,,FALSE,,,,,,,,
CCS Help Centre,156584,7/9/2012,,FALSE,,,,,,,,
CCS Help Centre,156585,7/9/2012,,FALSE,,,,,,,,
CCS Help Centre,156577,7/9/2012,,FALSE,,,,,,,,
CCS Help Centre,156571,7/9/2012,,FALSE,,,,,,,,
CCS Help Centre,156570,7/9/2012,,FALSE,,,,,,,,
CCS Help Centre,156567,7/9/2012,,FALSE,,,,,,,,
CCS Help Centre,156589,7/9/2012,,FALSE,,,,,,,,
CCS Help Centre,156590,7/9/2012,7/9/2012 9:10:35,FALSE,3,3,3,3,3,TRUE,,
CCS Help Centre,156562,7/9/2012,,FALSE,,,,,,,,
CCS Help Centre,156559,7/9/2012,7/9/2012 9:35:24,FALSE,5,5,5,5,5,TRUE,,
CCS Help Centre,156600,7/9/2012,7/9/2012 7:36:28,FALSE,5,5,5,5,5,TRUE,,
CCS Help Centre,156601,7/9/2012,,FALSE,,,,,,,,
CCS Help Centre,156515,7/9/2012,,FALSE,,,,,,,,
CCS Help Centre,156359,7/9/2012,,FALSE,,,,,,,,
CCS Help Centre,156605,7/9/2012,,FALSE,,,,,,,,
CCS Help Centre,156608,7/9/2012,,FALSE,,,,,,,,
Library IT Help Desk,156613,7/9/2012,,FALSE,,,,,,,,
CCS Help Centre,156615,7/9/2012,,FALSE,,,,,,,,
CCS Help Centre,156620,7/9/2012,,FALSE,,,,,,,,
Library IT Help Desk,156276,7/9/2012,7/18/2012 7:34:16,TRUE,5,5,5,4,4,TRUE,"The virus appears to no longer be affecting the performance of my computer's operating system, which is great. My only minor concern/question is that virus notifications do still pop up each time I turn on the computer...but I'm not sure of how to resolve this. I will follow up with the Help Desk again to ask for advice.",
CCS Help Centre,156320,7/9/2012,,FALSE,,,,,,,,
CCS Help Centre,156632,7/9/2012,,FALSE,,,,,,,,
CCS Help Centre,156627,7/9/2012,,FALSE,,,,,,,,
CCS Help Centre,156634,7/9/2012,,FALSE,,,,,,,,
CCS Help Centre,156636,7/9/2012,,FALSE,,,,,,,,
CCS Help Centre,156640,7/9/2012,,FALSE,,,,,,,,
CCS Help Centre,156641,7/9/2012,7/9/2012 12:16:51,FALSE,5,NA,5,5,5,TRUE,,
CCS Help Centre,156637,7/9/2012,,FALSE,,,,,,,,
CCS Help Centre,155258,7/9/2012,,FALSE,,,,,,,,
CCS Help Centre,156644,7/9/2012,,FALSE,,,,,,,,
CCS Help Centre,156642,7/9/2012,,FALSE,,,,,,,,
CCS Help Centre,156653,7/9/2012,,FALSE,,,,,,,,
CCS Help Centre,156654,7/9/2012,,FALSE,,,,,,,,
CCS Help Centre,156661,7/9/2012,,FALSE,,,,,,,,
CCS Help Centre,156645,7/9/2012,,FALSE,,,,,,,,
CCS Help Centre,156657,7/9/2012,,FALSE,,,,,,,,
CCS Help Centre,156663,7/9/2012,,FALSE,,,,,,,,
CCS Help Centre,156664,7/9/2012,,FALSE,,,,,,,,
CCS Help Centre,156668,7/9/2012,,FALSE,,,,,,,,
CCS Help Centre,156669,7/9/2012,,FALSE,,,,,,,,
CCS Help Centre,156671,7/9/2012,,FALSE,,,,,,,,
CCS Help Centre,156674,7/9/2012,,FALSE,,,,,,,,
CCS Help Centre,156491,7/6/2012,,FALSE,,,,,,,,
CCS Help Centre,156483,7/6/2012,,FALSE,,,,,,,,
CCS Help Centre,156497,7/6/2012,,FALSE,,,,,,,,
CCS Help Centre,156485,7/6/2012,,FALSE,,,,,,,,
CCS Help Centre,156410,7/6/2012,,FALSE,,,,,,,,
CCS Help Centre,156420,7/6/2012,,FALSE,,,,,,,,
CCS Help Centre,156450,7/6/2012,,FALSE,,,,,,,,
CCS Help Centre,156358,7/6/2012,,FALSE,,,,,,,,
CCS Help Centre,156499,7/6/2012,,FALSE,,,,,,,,
CCS Help Centre,156498,7/6/2012,,FALSE,,,,,,,,
CCS Help Centre,156480,7/6/2012,,FALSE,,,,,,,,
CCS Help Centre,156482,7/6/2012,7/9/2012 8:57:10,TRUE,5,5,5,5,5,FALSE,I am still waiting for your facility to assist me with my current problem.,
,,,,,,,,,,,,
Please reply at your eonvenience.,,,,,,,,,,,,
,,,,,,,,,,,,
Thank you.,,,,,,,,,,,,
,,,,,,,,,,,,
??????????t,,,,,,,,,,,,
CCS Help Centre,156500,7/6/2012,,FALSE,,,,,,,,
CCS Help Centre,156478,7/6/2012,,FALSE,,,,,,,,
CCS Help Centre,156504,7/6/2012,7/6/2012 8:03:40,TRUE,5,5,5,5,5,TRUE,"Very quick to respond, thank you!",
CCS Help Centre,156508,7/6/2012,,FALSE,,,,,,,,
CCS Help Centre,156484,7/6/2012,,FALSE,,,,,,,,
CCS Help Centre,156364,7/6/2012,,FALSE,,,,,,,,
CCS Help Centre,156017,7/6/2012,,FALSE,,,,,,,,
CCS Help Centre,156291,7/6/2012,,FALSE,,,,,,,,
CCS Help Centre,156510,7/6/2012,,FALSE,,,,,,,,
CCS Help Centre,156519,7/6/2012,,FALSE,,,,,,,,
CCS Help Centre,156523,7/6/2012,,FALSE,,,,,,,,
CCS Help Centre,156526,7/6/2012,,FALSE,,,,,,,,
CCS Help Centre,156509,7/6/2012,,FALSE,,,,,,,,
CCS Help Centre,156535,7/6/2012,,FALSE,,,,,,,,
CCS Help Centre,156536,7/6/2012,7/6/2012 11:04:03,FALSE,5,5,5,5,5,TRUE,,
CCS Help Centre,156534,7/6/2012,,FALSE,,,,,,,,
CCS Help Centre,156541,7/6/2012,,FALSE,,,,,,,,
CCS Help Centre,156517,7/6/2012,,FALSE,,,,,,,,
CCS Help Centre,156549,7/6/2012,,FALSE,,,,,,,,
CCS Help Centre,156552,7/6/2012,,FALSE,,,,,,,,
CCS Help Centre,156553,7/6/2012,,FALSE,,,,,,,,
CCS Help Centre,156548,7/6/2012,,FALSE,,,,,,,,
CCS Help Centre,156268,7/6/2012,,FALSE,,,,,,,,
CCS Help Centre,156540,7/6/2012,,FALSE,,,,,,,,
CCS Help Centre,156556,7/6/2012,,FALSE,,,,,,,,
CCS Help Centre,156546,7/6/2012,,FALSE,,,,,,,,
CCS Help Centre,156368,7/5/2012,,FALSE,,,,,,,,
CCS Help Centre,156371,7/5/2012,7/5/2012 7:20:33,FALSE,5,5,5,5,5,TRUE,,
CCS Help Centre,156378,7/5/2012,,FALSE,,,,,,,,
CCS Help Centre,156383,7/5/2012,,FALSE,,,,,,,,
CCS Help Centre,156377,7/5/2012,,FALSE,,,,,,,,
CCS Help Centre,156357,7/5/2012,,FALSE,,,,,,,,
CCS Help Centre,156394,7/5/2012,,FALSE,,,,,,,,
CCS Help Centre,156400,7/5/2012,,FALSE,,,,,,,,
CCS Help Centre,156402,7/5/2012,,FALSE,,,,,,,,
CCS Help Centre,156403,7/5/2012,,FALSE,,,,,,,,
CCS Help Centre,156365,7/5/2012,7/5/2012 23:46:05,FALSE,5,5,5,5,5,TRUE,,
CCS Help Centre,156397,7/5/2012,7/5/2012 9:21:34,FALSE,5,5,5,5,5,TRUE,,
CCS Help Centre,156372,7/5/2012,,FALSE,,,,,,,,
CCS Help Centre,156416,7/5/2012,,FALSE,,,,,,,,
CCS Help Centre,156254,7/5/2012,,FALSE,,,,,,,,
CCS Help Centre,156430,7/5/2012,,FALSE,,,,,,,,
CCS Help Centre,156434,7/5/2012,,FALSE,,,,,,,,
CCS Help Centre,156445,7/5/2012,,FALSE,,,,,,,,
CCS Help Centre,156447,7/5/2012,,FALSE,,,,,,,,
CCS Help Centre,156458,7/5/2012,,FALSE,,,,,,,,
CCS Help Centre,156466,7/5/2012,7/5/2012 14:05:52,FALSE,5,5,5,5,5,TRUE,,
CCS Help Centre,156452,7/5/2012,7/7/2012 16:21:28,FALSE,5,5,5,5,5,TRUE,,
CCS Help Centre,156280,7/4/2012,,FALSE,,,,,,,,
CCS Help Centre,156283,7/4/2012,,FALSE,,,,,,,,
CCS Help Centre,156282,7/4/2012,,FALSE,,,,,,,,
CCS Help Centre,156275,7/4/2012,,FALSE,,,,,,,,
CCS Help Centre,156286,7/4/2012,,FALSE,,,,,,,,
CCS Help Centre,156295,7/4/2012,,FALSE,,,,,,,,
CCS Help Centre,156299,7/4/2012,,FALSE,,,,,,,,
CCS Help Centre,156303,7/4/2012,,FALSE,,,,,,,,
CCS Help Centre,156307,7/4/2012,7/4/2012 15:51:27,FALSE,5,5,5,5,5,TRUE,,
CCS Help Centre,156309,7/4/2012,,FALSE,,,,,,,,
CCS Help Centre,156310,7/4/2012,,FALSE,,,,,,,,
CCS Help Centre,156311,7/4/2012,,FALSE,,,,,,,,
Library IT Help Desk,155763,7/4/2012,,FALSE,,,,,,,,
CCS Help Centre,156312,7/4/2012,,FALSE,,,,,,,,
CCS Help Centre,156315,7/4/2012,,FALSE,,,,,,,,
CCS Help Centre,155663,7/4/2012,,FALSE,,,,,,,,
CCS Help Centre,156319,7/4/2012,7/4/2012 10:14:27,FALSE,5,5,5,5,5,TRUE,,
CCS Help Centre,156321,7/4/2012,,FALSE,,,,,,,,
CCS Help Centre,156322,7/4/2012,,FALSE,,,,,,,,
CCS Help Centre,156277,7/4/2012,7/6/2012 13:22:12,FALSE,5,5,5,5,5,TRUE,,
CCS Help Centre,156324,7/4/2012,7/4/2012 11:53:40,FALSE,5,4,5,5,5,TRUE,,
CCS Help Centre,156331,7/4/2012,,FALSE,,,,,,,,
CCS Help Centre,156323,7/4/2012,,FALSE,,,,,,,,
CCS Help Centre,156340,7/4/2012,7/4/2012 14:44:53,FALSE,5,5,5,5,5,TRUE,,
CCS Help Centre,156342,7/4/2012,7/4/2012 18:24:40,FALSE,NA,NA,5,5,5,TRUE,,
CCS Help Centre,156345,7/4/2012,,FALSE,,,,,,,,
CCS Help Centre,156099,7/3/2012,,FALSE,,,,,,,,
CCS Help Centre,156111,7/3/2012,,FALSE,,,,,,,,
CCS Help Centre,156144,7/3/2012,,FALSE,,,,,,,,
CCS Help Centre,156143,7/3/2012,,FALSE,,,,,,,,
CCS Help Centre,156104,7/3/2012,,FALSE,,,,,,,,
CCS Help Centre,156100,7/3/2012,,FALSE,,,,,,,,
CCS Help Centre,156148,7/3/2012,,FALSE,,,,,,,,
CCS Help Centre,156116,7/3/2012,,FALSE,,,,,,,,
CCS Help Centre,156097,7/3/2012,,FALSE,,,,,,,,
Library IT Help Desk,156105,7/3/2012,,FALSE,,,,,,,,
Library IT Help Desk,156101,7/3/2012,,FALSE,,,,,,,,
CCS Help Centre,156115,7/3/2012,,FALSE,,,,,,,,
Library IT Help Desk,156107,7/3/2012,,FALSE,,,,,,,,
CCS Help Centre,156164,7/3/2012,7/3/2012 19:09:12,FALSE,5,NA,5,5,5,TRUE,,
CCS Help Centre,156119,7/3/2012,,FALSE,,,,,,,,
Library IT Help Desk,156138,7/3/2012,,FALSE,,,,,,,,
CCS Help Centre,156167,7/3/2012,7/4/2012 21:34:07,FALSE,5,4,4,5,4,TRUE,,
CCS Help Centre,156170,7/3/2012,,FALSE,,,,,,,,
CCS Help Centre,156169,7/3/2012,,FALSE,,,,,,,,
CCS Help Centre,156166,7/3/2012,,FALSE,,,,,,,,
Library IT Help Desk,156103,7/3/2012,,FALSE,,,,,,,,
CCS Help Centre,156173,7/3/2012,,FALSE,,,,,,,,
CCS Help Centre,156174,7/3/2012,,FALSE,,,,,,,,
CCS Help Centre,156168,7/3/2012,,FALSE,,,,,,,,
CCS Help Centre,156178,7/3/2012,,FALSE,,,,,,,,
CCS Help Centre,156184,7/3/2012,,FALSE,,,,,,,,
CCS Help Centre,155454,7/3/2012,,FALSE,,,,,,,,
CCS Help Centre,156185,7/3/2012,,FALSE,,,,,,,,
CCS Help Centre,156191,7/3/2012,,FALSE,,,,,,,,
CCS Help Centre,156192,7/3/2012,,FALSE,,,,,,,,
CCS Help Centre,156193,7/3/2012,,FALSE,,,,,,,,
CCS Help Centre,155983,7/3/2012,,FALSE,,,,,,,,
CCS Help Centre,156195,7/3/2012,,FALSE,,,,,,,,
CCS Help Centre,156197,7/3/2012,,FALSE,,,,,,,,
CCS Help Centre,156202,7/3/2012,,FALSE,,,,,,,,
CCS Help Centre,156205,7/3/2012,7/3/2012 8:59:25,FALSE,5,5,5,5,5,,,
CCS Help Centre,156198,7/3/2012,7/3/2012 19:09:09,FALSE,5,5,5,5,5,TRUE,,
CCS Help Centre,156210,7/3/2012,,FALSE,,,,,,,,
CCS Help Centre,152949,7/3/2012,,FALSE,,,,,,,,
CCS Help Centre,156213,7/3/2012,,FALSE,,,,,,,,
CCS Help Centre,156215,7/3/2012,,FALSE,,,,,,,,
CCS Help Centre,156132,7/3/2012,,FALSE,,,,,,,,
CCS Help Centre,156221,7/3/2012,,FALSE,,,,,,,,
CCS Help Centre,156223,7/3/2012,,FALSE,,,,,,,,
CCS Help Centre,156226,7/3/2012,,FALSE,,,,,,,,
CCS Help Centre,156149,7/3/2012,7/4/2012 8:23:44,TRUE,5,5,5,5,5,TRUE,The analyst was ?????????? who provided me with exactly the information that I was seeking.,
I may save me much headache if my hard drive crashes in the future.,,,,,,,,,,,,
??????????,,,,,,,,,,,,
CCS Help Centre,156229,7/3/2012,,FALSE,,,,,,,,
CCS Help Centre,156234,7/3/2012,,FALSE,,,,,,,,
CCS Help Centre,156240,7/3/2012,,FALSE,,,,,,,,
CCS Help Centre,156243,7/3/2012,,FALSE,,,,,,,,
CCS Help Centre,156244,7/3/2012,,FALSE,,,,,,,,
CCS Help Centre,156246,7/3/2012,7/4/2012 12:36:18,TRUE,5,5,5,5,5,TRUE,"Sooooooooo much nicer and helpful than those at Guelph??????????! It was amazing to talk to someone and not get voicemail without a return call back. Wish all staff was like this, I'm sure many applicants choose other schools due to the service or lack of service we receive.",
CCS Help Centre,155323,7/3/2012,,FALSE,,,,,,,,
CCS Help Centre,156190,7/3/2012,7/3/2012 12:38:01,FALSE,5,4,5,4,4,TRUE,,
CCS Help Centre,156241,7/3/2012,,FALSE,,,,,,,,
CCS Help Centre,156133,7/3/2012,,FALSE,,,,,,,,
CCS Help Centre,156249,7/3/2012,,FALSE,,,,,,,,
CCS Help Centre,156245,7/3/2012,,FALSE,,,,,,,,
CCS Help Centre,156252,7/3/2012,,FALSE,,,,,,,,
CCS Help Centre,156256,7/3/2012,,FALSE,,,,,,,,
CCS Help Centre,156222,7/3/2012,,FALSE,,,,,,,,
CCS Help Centre,156259,7/3/2012,,FALSE,,,,,,,,
CCS Help Centre,156258,7/3/2012,,FALSE,,,,,,,,
CCS Help Centre,153750,7/3/2012,,FALSE,,,,,,,,
CCS Help Centre,156264,7/3/2012,,FALSE,,,,,,,,
CCS Help Centre,156265,7/3/2012,,FALSE,,,,,,,,
CCS Help Centre,156267,7/3/2012,,FALSE,,,,,,,,
CCS Help Centre,156269,7/3/2012,,FALSE,,,,,,,,
CCS Help Centre,156273,7/3/2012,,FALSE,,,,,,,,
CCS Help Centre,154906,7/3/2012,,FALSE,,,,,,,,
CCS Help Centre,156017,6/29/2012,,FALSE,,,,,,,,
CCS Help Centre,156022,6/29/2012,6/30/2012 20:53:55,FALSE,5,5,5,5,5,,,
CCS Help Centre,156020,6/29/2012,6/29/2012 15:05:05,FALSE,5,5,5,5,5,TRUE,,
CCS Help Centre,156024,6/29/2012,6/29/2012 7:16:23,FALSE,5,5,5,5,5,TRUE,,
CCS Help Centre,156026,6/29/2012,,FALSE,,,,,,,,
CCS Help Centre,156025,6/29/2012,6/29/2012 8:20:27,FALSE,NA,NA,5,5,5,TRUE,,
CCS Help Centre,156028,6/29/2012,,FALSE,,,,,,,,
CCS Help Centre,156033,6/29/2012,7/3/2012 9:16:52,FALSE,5,5,5,5,5,TRUE,,
CCS Help Centre,156037,6/29/2012,,FALSE,,,,,,,,
CCS Help Centre,156035,6/29/2012,,FALSE,,,,,,,,
CCS Help Centre,156046,6/29/2012,,FALSE,,,,,,,,
CCS Help Centre,156050,6/29/2012,,FALSE,,,,,,,,
CCS Help Centre,156052,6/29/2012,6/29/2012 15:34:03,FALSE,5,5,5,5,5,TRUE,,
CCS Help Centre,156056,6/29/2012,,FALSE,,,,,,,,
CCS Help Centre,156057,6/29/2012,6/29/2012 11:46:54,TRUE,5,5,5,5,5,TRUE,"Very quick and prompt response, much appreciated.",
CCS Help Centre,156059,6/29/2012,6/29/2012 11:49:23,FALSE,5,5,5,5,5,TRUE,,
CCS Help Centre,156062,6/29/2012,,FALSE,,,,,,,,
CCS Help Centre,156065,6/29/2012,,FALSE,,,,,,,,
CCS Help Centre,156066,6/29/2012,,FALSE,,,,,,,,
CCS Help Centre,156068,6/29/2012,,FALSE,,,,,,,,
CCS Help Centre,156070,6/29/2012,,FALSE,,,,,,,,
CCS Help Centre,156073,6/29/2012,,FALSE,,,,,,,,
CCS Help Centre,156074,6/29/2012,,FALSE,,,,,,,,
CCS Help Centre,156079,6/29/2012,,FALSE,,,,,,,,
CCS Help Centre,156083,6/29/2012,6/29/2012 14:11:58,FALSE,3,3,3,3,3,TRUE,,
CCS Help Centre,156084,6/29/2012,,FALSE,,,,,,,,
CCS Help Centre,156072,6/29/2012,,FALSE,,,,,,,,
CCS Help Centre,156085,6/29/2012,,FALSE,,,,,,,,
CCS Help Centre,156075,6/29/2012,,FALSE,,,,,,,,
CCS Help Centre,156077,6/29/2012,,FALSE,,,,,,,,
CCS Help Centre,156087,6/29/2012,,FALSE,,,,,,,,
CCS Help Centre,155929,6/28/2012,,FALSE,,,,,,,,
CCS Help Centre,155923,6/28/2012,,FALSE,,,,,,,,
CCS Help Centre,155921,6/28/2012,,FALSE,,,,,,,,
CCS Help Centre,155922,6/28/2012,,FALSE,,,,,,,,
CCS Help Centre,155920,6/28/2012,,FALSE,,,,,,,,
CCS Help Centre,155936,6/28/2012,,FALSE,,,,,,,,
CCS Help Centre,155938,6/28/2012,,FALSE,,,,,,,,
CCS Help Centre,155188,6/28/2012,,FALSE,,,,,,,,
CCS Help Centre,155946,6/28/2012,,FALSE,,,,,,,,
CCS Help Centre,155950,6/28/2012,,FALSE,,,,,,,,
CCS Help Centre,155955,6/28/2012,,FALSE,,,,,,,,
CCS Help Centre,155962,6/28/2012,,FALSE,,,,,,,,
CCS Help Centre,155966,6/28/2012,,FALSE,,,,,,,,
CCS Help Centre,155980,6/28/2012,,FALSE,,,,,,,,
CCS Help Centre,155986,6/28/2012,,FALSE,,,,,,,,
CCS Help Centre,155991,6/28/2012,,FALSE,,,,,,,,
CCS Help Centre,156000,6/28/2012,,FALSE,,,,,,,,
CCS Help Centre,155152,6/28/2012,,FALSE,,,,,,,,
CCS Help Centre,156003,6/28/2012,,FALSE,,,,,,,,
CCS Help Centre,156004,6/28/2012,6/28/2012 13:13:37,FALSE,5,5,5,5,5,TRUE,,
CCS Help Centre,156005,6/28/2012,,FALSE,,,,,,,,
CCS Help Centre,156011,6/28/2012,,FALSE,,,,,,,,
CCS Help Centre,155853,6/27/2012,,FALSE,,,,,,,,
CCS Help Centre,155854,6/27/2012,6/27/2012 7:43:40,FALSE,5,5,5,5,5,TRUE,,
CCS Help Centre,155653,6/27/2012,6/27/2012 14:25:28,TRUE,5,5,5,5,5,TRUE,"when i sent an email i was waiting for the response, i think it takes long so i called and get help on the phone right away. thank you, good crew.",
CCS Help Centre,155855,6/27/2012,,FALSE,,,,,,,,
CCS Help Centre,155860,6/27/2012,,FALSE,,,,,,,,
CCS Help Centre,155856,6/27/2012,6/27/2012 8:18:30,FALSE,NA,NA,5,5,5,TRUE,,
CCS Help Centre,155862,6/27/2012,,FALSE,,,,,,,,
CCS Help Centre,155869,6/27/2012,,FALSE,,,,,,,,
CCS Help Centre,155874,6/27/2012,,FALSE,,,,,,,,
CCS Help Centre,155878,6/27/2012,6/27/2012 9:23:55,TRUE,5,5,5,5,5,TRUE,Very nice and friendly to speak to.,
CCS Help Centre,155880,6/27/2012,,FALSE,,,,,,,,
CCS Help Centre,155879,6/27/2012,,FALSE,,,,,,,,
CCS Help Centre,155872,6/27/2012,,FALSE,,,,,,,,
CCS Help Centre,155864,6/27/2012,,FALSE,,,,,,,,
CCS Help Centre,155881,6/27/2012,,FALSE,,,,,,,,
CCS Help Centre,154409,6/27/2012,,FALSE,,,,,,,,
CCS Help Centre,155891,6/27/2012,,FALSE,,,,,,,,
CCS Help Centre,155894,6/27/2012,,FALSE,,,,,,,,
CCS Help Centre,155896,6/27/2012,6/27/2012 11:00:51,FALSE,5,5,5,5,5,TRUE,,
CCS Help Centre,155892,6/27/2012,,FALSE,,,,,,,,
CCS Help Centre,155893,6/27/2012,,FALSE,,,,,,,,
CCS Help Centre,155911,6/27/2012,,FALSE,,,,,,,,
CCS Help Centre,154856,6/27/2012,,FALSE,,,,,,,,
CCS Help Centre,153618,6/27/2012,6/27/2012 14:40:39,FALSE,5,5,5,5,5,TRUE,,
Library IT Help Desk,155742,6/26/2012,,FALSE,,,,,,,,
Library IT Help Desk,155743,6/26/2012,,FALSE,,,,,,,,
Library IT Help Desk,155744,6/26/2012,,FALSE,,,,,,,,
CCS Help Centre,155745,6/26/2012,,FALSE,,,,,,,,
Library IT Help Desk,155746,6/26/2012,,FALSE,,,,,,,,
CCS Help Centre,155767,6/26/2012,,FALSE,,,,,,,,
CCS Help Centre,155751,6/26/2012,,FALSE,,,,,,,,
CCS Help Centre,155769,6/26/2012,,FALSE,,,,,,,,
CCS Help Centre,155770,6/26/2012,,FALSE,,,,,,,,
Library IT Help Desk,155763,6/26/2012,,FALSE,,,,,,,,
CCS Help Centre,155775,6/26/2012,6/26/2012 8:06:45,TRUE,5,5,4,5,5,TRUE,?????????? both were polite and helped me until I was satisfied,
Library IT Help Desk,155752,6/26/2012,,FALSE,,,,,,,,
CCS Help Centre,155724,6/26/2012,6/26/2012 12:35:46,FALSE,5,5,5,5,5,TRUE,,
CCS Help Centre,155779,6/26/2012,,FALSE,,,,,,,,
CCS Help Centre,154471,6/26/2012,,FALSE,,,,,,,,
CCS Help Centre,155793,6/26/2012,,FALSE,,,,,,,,
CCS Help Centre,155684,6/26/2012,6/26/2012 20:08:17,FALSE,5,5,5,5,5,TRUE,,
CCS Help Centre,155755,6/26/2012,6/26/2012 21:36:48,FALSE,5,5,5,5,5,TRUE,,
CCS Help Centre,155666,6/26/2012,,FALSE,,,,,,,,
CCS Help Centre,155799,6/26/2012,,FALSE,,,,,,,,
CCS Help Centre,155801,6/26/2012,,FALSE,,,,,,,,
CCS Help Centre,155761,6/26/2012,,FALSE,,,,,,,,
CCS Help Centre,155825,6/26/2012,6/27/2012 13:27:19,TRUE,5,1,5,1,1,FALSE,The person did not answer a relatively simple question.,
CCS Help Centre,155842,6/26/2012,6/26/2012 18:25:42,FALSE,4,4,4,4,4,TRUE,,
CCS Help Centre,155843,6/26/2012,,FALSE,,,,,,,,
CCS Help Centre,155577,6/25/2012,,FALSE,,,,,,,,
